fasta,time_sec,max_rss_kb,length,dataset,tool,beam,energy,machine,jobs
bpRNA_RFAM_24554,0.14,7892,161,bprna,LinCapR,400,turner2004,wisteria_20251017_1212,32
bpRNA_CRW_52100,0.02,4776,72,bprna,LinCapR,400,turner2004,wisteria_20251017_1212,32
bpRNA_CRW_26859,0.02,4912,73,bprna,LinCapR,400,turner2004,wisteria_20251017_1212,32
bpRNA_RFAM_7468,0.03,5264,87,bprna,LinCapR,400,turner2004,wisteria_20251017_1212,32
bpRNA_RFAM_20732,0.02,4972,79,bprna,LinCapR,400,turner2004,wisteria_20251017_1212,32
bpRNA_RFAM_8983,0.2,9748,188,bprna,LinCapR,400,turner2004,wisteria_20251017_1212,32
bpRNA_RFAM_1019,0.23,10004,190,bprna,LinCapR,400,turner2004,wisteria_20251017_1212,32
bpRNA_RFAM_36150,0.04,5796,97,bprna,LinCapR,400,turner2004,wisteria_20251017_1212,32
bpRNA_RFAM_29070,0.01,4528,63,bprna,LinCapR,400,turner2004,wisteria_20251017_1212,32
bpRNA_RFAM_6776,0.02,4888,76,bprna,LinCapR,400,turner2004,wisteria_20251017_1212,32
bpRNA_RFAM_26343,0.03,5324,87,bprna,LinCapR,400,turner2004,wisteria_20251017_1212,32
bpRNA_CRW_16024,0.06,6716,118,bprna,LinCapR,400,turner2004,wisteria_20251017_1212,32
bpRNA_RFAM_11289,0.09,6728,134,bprna,LinCapR,400,turner2004,wisteria_20251017_1212,32
bpRNA_RFAM_6010,0.01,4812,62,bprna,LinCapR,400,turner2004,wisteria_20251017_1212,32
bpRNA_SPR_585,0.03,5408,87,bprna,LinCapR,400,turner2004,wisteria_20251017_1212,32
bpRNA_RFAM_36636,0.03,5504,90,bprna,LinCapR,400,turner2004,wisteria_20251017_1212,32
bpRNA_RFAM_20054,0.04,5848,103,bprna,LinCapR,400,turner2004,wisteria_20251017_1212,32
bpRNA_RFAM_37528,0.06,6968,120,bprna,LinCapR,400,turner2004,wisteria_20251017_1212,32
bpRNA_RFAM_30247,0.05,5252,108,bprna,LinCapR,400,turner2004,wisteria_20251017_1212,32
bpRNA_RFAM_4607,0.02,5376,80,bprna,LinCapR,400,turner2004,wisteria_20251017_1212,32
bpRNA_RFAM_24232,0.03,5684,98,bprna,LinCapR,400,turner2004,wisteria_20251017_1212,32
bpRNA_RFAM_3168,0.19,9212,181,bprna,LinCapR,400,turner2004,wisteria_20251017_1212,32
bpRNA_RFAM_12780,0.11,7796,143,bprna,LinCapR,400,turner2004,wisteria_20251017_1212,32
bpRNA_RFAM_24226,0.04,5804,98,bprna,LinCapR,400,turner2004,wisteria_20251017_1212,32
bpRNA_CRW_52672,0.02,5064,74,bprna,LinCapR,400,turner2004,wisteria_20251017_1212,32
bpRNA_RFAM_22657,0.02,5180,81,bprna,LinCapR,400,turner2004,wisteria_20251017_1212,32
bpRNA_RFAM_12794,0.09,7340,135,bprna,LinCapR,400,turner2004,wisteria_20251017_1212,32
bpRNA_RFAM_25138,0.0,4428,54,bprna,LinCapR,400,turner2004,wisteria_20251017_1212,32
bpRNA_CRW_16030,0.06,6584,120,bprna,LinCapR,400,turner2004,wisteria_20251017_1212,32
bpRNA_RFAM_9337,0.37,13992,236,bprna,LinCapR,400,turner2004,wisteria_20251017_1212,32
bpRNA_RFAM_17834,0.03,5420,91,bprna,LinCapR,400,turner2004,wisteria_20251017_1212,32
bpRNA_RFAM_26431,0.29,12272,211,bprna,LinCapR,400,turner2004,wisteria_20251017_1212,32
bpRNA_RFAM_6004,0.01,4548,62,bprna,LinCapR,400,turner2004,wisteria_20251017_1212,32
bpRNA_SPR_591,0.02,5168,83,bprna,LinCapR,400,turner2004,wisteria_20251017_1212,32
bpRNA_RFAM_36622,0.04,5712,98,bprna,LinCapR,400,turner2004,wisteria_20251017_1212,32
bpRNA_RFAM_20040,0.04,6116,101,bprna,LinCapR,400,turner2004,wisteria_20251017_1212,32
bpRNA_CRW_41168,0.02,4936,76,bprna,LinCapR,400,turner2004,wisteria_20251017_1212,32
bpRNA_RFAM_30535,0.02,5280,87,bprna,LinCapR,400,turner2004,wisteria_20251017_1212,32
bpRNA_RFAM_38169,0.25,11324,209,bprna,LinCapR,400,turner2004,wisteria_20251017_1212,32
bpRNA_RFAM_8997,0.28,12352,219,bprna,LinCapR,400,turner2004,wisteria_20251017_1212,32
bpRNA_RFAM_21438,0.04,5760,97,bprna,LinCapR,400,turner2004,wisteria_20251017_1212,32
bpRNA_RFAM_36144,0.05,6144,104,bprna,LinCapR,400,turner2004,wisteria_20251017_1212,32
bpRNA_RFAM_29064,0.01,4744,66,bprna,LinCapR,400,turner2004,wisteria_20251017_1212,32
bpRNA_RFAM_26357,0.04,5772,99,bprna,LinCapR,400,turner2004,wisteria_20251017_1212,32
bpRNA_RFAM_6762,0.01,4904,76,bprna,LinCapR,400,turner2004,wisteria_20251017_1212,32
bpRNA_RFAM_22131,0.04,5736,96,bprna,LinCapR,400,turner2004,wisteria_20251017_1212,32
bpRNA_RFAM_25886,0.03,5500,89,bprna,LinCapR,400,turner2004,wisteria_20251017_1212,32
bpRNA_RFAM_34753,0.02,5060,75,bprna,LinCapR,400,turner2004,wisteria_20251017_1212,32
bpRNA_RFAM_14483,0.07,6432,119,bprna,LinCapR,400,turner2004,wisteria_20251017_1212,32
bpRNA_RFAM_24540,0.08,6332,132,bprna,LinCapR,400,turner2004,wisteria_20251017_1212,32
bpRNA_RFAM_15945,0.01,4712,74,bprna,LinCapR,400,turner2004,wisteria_20251017_1212,32
bpRNA_RFAM_27061,0.03,5204,83,bprna,LinCapR,400,turner2004,wisteria_20251017_1212,32
bpRNA_RFAM_7454,0.02,5212,90,bprna,LinCapR,400,turner2004,wisteria_20251017_1212,32
bpRNA_RFAM_28352,0.03,5292,86,bprna,LinCapR,400,turner2004,wisteria_20251017_1212,32
bpRNA_RFAM_37272,0.03,5568,96,bprna,LinCapR,400,turner2004,wisteria_20251017_1212,32
bpRNA_RFAM_38141,0.12,8032,148,bprna,LinCapR,400,turner2004,wisteria_20251017_1212,32
bpRNA_CRW_37968,0.02,5336,79,bprna,LinCapR,400,turner2004,wisteria_20251017_1212,32
bpRNA_RFAM_21410,0.01,4384,60,bprna,LinCapR,400,turner2004,wisteria_20251017_1212,32
bpRNA_RFAM_31603,0.15,8444,167,bprna,LinCapR,400,turner2004,wisteria_20251017_1212,32
bpRNA_CRW_28848,0.02,5220,76,bprna,LinCapR,400,turner2004,wisteria_20251017_1212,32
bpRNA_RFAM_25676,0.22,9740,186,bprna,LinCapR,400,turner2004,wisteria_20251017_1212,32
bpRNA_RFAM_141,0.07,5812,116,bprna,LinCapR,400,turner2004,wisteria_20251017_1212,32
bpRNA_RFAM_42835,0.02,5036,79,bprna,LinCapR,400,turner2004,wisteria_20251017_1212,32
bpRNA_RFAM_22119,0.07,6748,122,bprna,LinCapR,400,turner2004,wisteria_20251017_1212,32
bpRNA_CRW_45440,0.0,4352,48,bprna,LinCapR,400,turner2004,wisteria_20251017_1212,32
bpRNA_RFAM_24568,0.17,8592,165,bprna,LinCapR,400,turner2004,wisteria_20251017_1212,32
bpRNA_RFAM_33772,0.02,5468,87,bprna,LinCapR,400,turner2004,wisteria_20251017_1212,32
bpRNA_RFAM_3154,0.2,9620,183,bprna,LinCapR,400,turner2004,wisteria_20251017_1212,32
bpRNA_RFAM_12964,0.16,8448,170,bprna,LinCapR,400,turner2004,wisteria_20251017_1212,32
bpRNA_RFAM_5525,0.06,6508,118,bprna,LinCapR,400,turner2004,wisteria_20251017_1212,32
bpRNA_RFAM_26419,0.3,11956,212,bprna,LinCapR,400,turner2004,wisteria_20251017_1212,32
bpRNA_RFAM_21376,0.04,5684,95,bprna,LinCapR,400,turner2004,wisteria_20251017_1212,32
bpRNA_RFAM_37514,0.06,6532,119,bprna,LinCapR,400,turner2004,wisteria_20251017_1212,32
bpRNA_RFAM_20068,0.03,5144,86,bprna,LinCapR,400,turner2004,wisteria_20251017_1212,32
bpRNA_RFAM_40944,0.11,8176,148,bprna,LinCapR,400,turner2004,wisteria_20251017_1212,32
bpRNA_RFAM_19831,0.04,5760,100,bprna,LinCapR,400,turner2004,wisteria_20251017_1212,32
bpRNA_RFAM_7332,0.01,4640,58,bprna,LinCapR,400,turner2004,wisteria_20251017_1212,32
bpRNA_RFAM_8001,0.03,5832,99,bprna,LinCapR,400,turner2004,wisteria_20251017_1212,32
bpRNA_RFAM_41482,0.02,5556,88,bprna,LinCapR,400,turner2004,wisteria_20251017_1212,32
bpRNA_RFAM_28434,0.03,5368,86,bprna,LinCapR,400,turner2004,wisteria_20251017_1212,32
bpRNA_SRP_809,0.04,5632,99,bprna,LinCapR,400,turner2004,wisteria_20251017_1212,32
bpRNA_RFAM_40788,0.01,4476,62,bprna,LinCapR,400,turner2004,wisteria_20251017_1212,32
bpRNA_RFAM_17808,0.06,5240,110,bprna,LinCapR,400,turner2004,wisteria_20251017_1212,32
bpRNA_RFAM_21362,0.03,5868,95,bprna,LinCapR,400,turner2004,wisteria_20251017_1212,32
bpRNA_CRW_41154,0.02,5124,79,bprna,LinCapR,400,turner2004,wisteria_20251017_1212,32
bpRNA_RFAM_7326,0.05,5260,107,bprna,LinCapR,400,turner2004,wisteria_20251017_1212,32
bpRNA_RFAM_19825,0.02,5200,84,bprna,LinCapR,400,turner2004,wisteria_20251017_1212,32
bpRNA_RFAM_41496,0.03,5624,95,bprna,LinCapR,400,turner2004,wisteria_20251017_1212,32
bpRNA_RFAM_8015,0.03,5540,92,bprna,LinCapR,400,turner2004,wisteria_20251017_1212,32
bpRNA_RFAM_33766,0.02,5256,83,bprna,LinCapR,400,turner2004,wisteria_20251017_1212,32
bpRNA_RFAM_3140,0.21,9580,182,bprna,LinCapR,400,turner2004,wisteria_20251017_1212,32
bpRNA_RFAM_23575,0.05,5252,108,bprna,LinCapR,400,turner2004,wisteria_20251017_1212,32
bpRNA_RFAM_5531,0.11,7104,145,bprna,LinCapR,400,turner2004,wisteria_20251017_1212,32
bpRNA_RFAM_155,0.07,6604,120,bprna,LinCapR,400,turner2004,wisteria_20251017_1212,32
bpRNA_RFAM_25662,0.11,7076,143,bprna,LinCapR,400,turner2004,wisteria_20251017_1212,32
bpRNA_RFAM_42821,0.09,7256,129,bprna,LinCapR,400,turner2004,wisteria_20251017_1212,32
bpRNA_RFAM_3626,0.06,5684,114,bprna,LinCapR,400,turner2004,wisteria_20251017_1212,32
bpRNA_RFAM_23213,0.0,4500,53,bprna,LinCapR,400,turner2004,wisteria_20251017_1212,32
bpRNA_RFAM_15979,0.02,5040,80,bprna,LinCapR,400,turner2004,wisteria_20251017_1212,32
bpRNA_RFAM_7440,0.02,5344,87,bprna,LinCapR,400,turner2004,wisteria_20251017_1212,32
bpRNA_RFAM_27075,0.01,4860,72,bprna,LinCapR,400,turner2004,wisteria_20251017_1212,32
bpRNA_RFAM_28346,0.03,5284,86,bprna,LinCapR,400,turner2004,wisteria_20251017_1212,32
bpRNA_RFAM_18285,0.2,9360,180,bprna,LinCapR,400,turner2004,wisteria_20251017_1212,32
bpRNA_RFAM_37266,0.02,5240,83,bprna,LinCapR,400,turner2004,wisteria_20251017_1212,32
bpRNA_RFAM_6986,0.02,5408,89,bprna,LinCapR,400,turner2004,wisteria_20251017_1212,32
bpRNA_RFAM_38155,0.09,6332,130,bprna,LinCapR,400,turner2004,wisteria_20251017_1212,32
bpRNA_RFAM_10801,0.02,4964,83,bprna,LinCapR,400,turner2004,wisteria_20251017_1212,32
bpRNA_RFAM_36178,0.04,6248,105,bprna,LinCapR,400,turner2004,wisteria_20251017_1212,32
bpRNA_RFAM_1031,0.23,10168,189,bprna,LinCapR,400,turner2004,wisteria_20251017_1212,32
bpRNA_RFAM_21404,0.04,5756,100,bprna,LinCapR,400,turner2004,wisteria_20251017_1212,32
bpRNA_RFAM_31617,0.16,9544,170,bprna,LinCapR,400,turner2004,wisteria_20251017_1212,32
bpRNA_SPR_220,0.01,5216,75,bprna,LinCapR,400,turner2004,wisteria_20251017_1212,32
bpRNA_CRW_26642,0.02,5200,73,bprna,LinCapR,400,turner2004,wisteria_20251017_1212,32
bpRNA_RFAM_19170,0.02,5460,89,bprna,LinCapR,400,turner2004,wisteria_20251017_1212,32
bpRNA_RFAM_20929,0.06,6752,122,bprna,LinCapR,400,turner2004,wisteria_20251017_1212,32
bpRNA_RFAM_26380,0.11,7708,141,bprna,LinCapR,400,turner2004,wisteria_20251017_1212,32
bpRNA_RFAM_31824,0.03,5240,91,bprna,LinCapR,400,turner2004,wisteria_20251017_1212,32
bpRNA_RFAM_34784,0.02,4736,75,bprna,LinCapR,400,turner2004,wisteria_20251017_1212,32
bpRNA_RFAM_25851,0.02,5368,87,bprna,LinCapR,400,turner2004,wisteria_20251017_1212,32
bpRNA_RFAM_14454,0.13,7468,152,bprna,LinCapR,400,turner2004,wisteria_20251017_1212,32
bpRNA_RFAM_15992,0.02,5232,77,bprna,LinCapR,400,turner2004,wisteria_20251017_1212,32
bpRNA_CRW_2057,1.71,39104,418,bprna,LinCapR,400,turner2004,wisteria_20251017_1212,32
bpRNA_RFAM_22680,0.02,5104,83,bprna,LinCapR,400,turner2004,wisteria_20251017_1212,32
bpRNA_RFAM_800,0.15,8040,158,bprna,LinCapR,400,turner2004,wisteria_20251017_1212,32
bpRNA_RFAM_14332,0.04,5856,100,bprna,LinCapR,400,turner2004,wisteria_20251017_1212,32
bpRNA_RFAM_18508,0.28,11076,203,bprna,LinCapR,400,turner2004,wisteria_20251017_1212,32
bpRNA_CRW_31458,0.02,4908,74,bprna,LinCapR,400,turner2004,wisteria_20251017_1212,32
bpRNA_RFAM_16525,0.1,6824,142,bprna,LinCapR,400,turner2004,wisteria_20251017_1212,32
bpRNA_CRW_29217,0.01,4856,73,bprna,LinCapR,400,turner2004,wisteria_20251017_1212,32
bpRNA_RFAM_21389,0.04,6036,100,bprna,LinCapR,400,turner2004,wisteria_20251017_1212,32
bpRNA_RFAM_19616,0.03,5284,90,bprna,LinCapR,400,turner2004,wisteria_20251017_1212,32
bpRNA_CRW_30752,0.02,4868,73,bprna,LinCapR,400,turner2004,wisteria_20251017_1212,32
bpRNA_RFAM_20083,0.02,5392,80,bprna,LinCapR,400,turner2004,wisteria_20251017_1212,32
bpRNA_RFAM_30290,0.0,4324,44,bprna,LinCapR,400,turner2004,wisteria_20251017_1212,32
bpRNA_RFAM_1970,0.03,5196,87,bprna,LinCapR,400,turner2004,wisteria_20251017_1212,32
bpRNA_RFAM_40777,0.01,4688,62,bprna,LinCapR,400,turner2004,wisteria_20251017_1212,32
bpRNA_RFAM_16531,0.1,6824,142,bprna,LinCapR,400,turner2004,wisteria_20251017_1212,32
bpRNA_RFAM_19602,0.02,5112,77,bprna,LinCapR,400,turner2004,wisteria_20251017_1212,32
bpRNA_RFAM_27934,0.01,4664,67,bprna,LinCapR,400,turner2004,wisteria_20251017_1212,32
bpRNA_CRW_32145,0.02,4844,75,bprna,LinCapR,400,turner2004,wisteria_20251017_1212,32
bpRNA_RFAM_13449,0.09,6596,134,bprna,LinCapR,400,turner2004,wisteria_20251017_1212,32
bpRNA_RFAM_42160,0.06,6500,119,bprna,LinCapR,400,turner2004,wisteria_20251017_1212,32
bpRNA_RFAM_33799,0.03,5744,99,bprna,LinCapR,400,turner2004,wisteria_20251017_1212,32
bpRNA_RFAM_14440,0.09,7492,131,bprna,LinCapR,400,turner2004,wisteria_20251017_1212,32
bpRNA_RFAM_42606,0.66,19560,287,bprna,LinCapR,400,turner2004,wisteria_20251017_1212,32
bpRNA_RFAM_34948,0.0,4676,52,bprna,LinCapR,400,turner2004,wisteria_20251017_1212,32
bpRNA_RFAM_12031,0.01,4696,73,bprna,LinCapR,400,turner2004,wisteria_20251017_1212,32
bpRNA_RFAM_8954,0.12,8100,145,bprna,LinCapR,400,turner2004,wisteria_20251017_1212,32
bpRNA_RFAM_40011,0.05,5496,106,bprna,LinCapR,400,turner2004,wisteria_20251017_1212,32
bpRNA_RFAM_10626,0.58,18656,276,bprna,LinCapR,400,turner2004,wisteria_20251017_1212,32
bpRNA_RFAM_31830,0.01,5116,72,bprna,LinCapR,400,turner2004,wisteria_20251017_1212,32
bpRNA_RFAM_6979,0.04,5656,100,bprna,LinCapR,400,turner2004,wisteria_20251017_1212,32
bpRNA_CRW_27548,0.02,5000,77,bprna,LinCapR,400,turner2004,wisteria_20251017_1212,32
bpRNA_CRW_24069,0.02,5068,73,bprna,LinCapR,400,turner2004,wisteria_20251017_1212,32
bpRNA_RFAM_13307,0.05,5836,115,bprna,LinCapR,400,turner2004,wisteria_20251017_1212,32
bpRNA_RFAM_5280,0.01,4880,72,bprna,LinCapR,400,turner2004,wisteria_20251017_1212,32
bpRNA_RFAM_15776,0.05,5396,109,bprna,LinCapR,400,turner2004,wisteria_20251017_1212,32
bpRNA_CRW_31302,0.02,4992,75,bprna,LinCapR,400,turner2004,wisteria_20251017_1212,32
bpRNA_RFAM_6789,0.02,4872,74,bprna,LinCapR,400,turner2004,wisteria_20251017_1212,32
bpRNA_RFAM_28391,0.02,5132,84,bprna,LinCapR,400,turner2004,wisteria_20251017_1212,32
bpRNA_RFAM_41327,0.0,4096,36,bprna,LinCapR,400,turner2004,wisteria_20251017_1212,32
bpRNA_RFAM_31818,0.03,5176,88,bprna,LinCapR,400,turner2004,wisteria_20251017_1212,32
bpRNA_SRP_160,0.04,6064,103,bprna,LinCapR,400,turner2004,wisteria_20251017_1212,32
bpRNA_RFAM_38182,0.28,11924,212,bprna,LinCapR,400,turner2004,wisteria_20251017_1212,32
bpRNA_RFAM_18534,0.23,10276,193,bprna,LinCapR,400,turner2004,wisteria_20251017_1212,32
bpRNA_RFAM_40987,0.06,6148,125,bprna,LinCapR,400,turner2004,wisteria_20251017_1212,32
bpRNA_SRP_606,0.17,8148,162,bprna,LinCapR,400,turner2004,wisteria_20251017_1212,32
bpRNA_RFAM_29931,0.02,4912,82,bprna,LinCapR,400,turner2004,wisteria_20251017_1212,32
bpRNA_RFAM_10168,2.05,45528,463,bprna,LinCapR,400,turner2004,wisteria_20251017_1212,32
bpRNA_RFAM_36811,0.06,6572,120,bprna,LinCapR,400,turner2004,wisteria_20251017_1212,32
bpRNA_RFAM_41441,0.21,9888,187,bprna,LinCapR,400,turner2004,wisteria_20251017_1212,32
bpRNA_CRW_26118,0.01,4868,75,bprna,LinCapR,400,turner2004,wisteria_20251017_1212,32
bpRNA_RFAM_1780,0.01,5040,73,bprna,LinCapR,400,turner2004,wisteria_20251017_1212,32
bpRNA_CRW_31464,0.01,5140,72,bprna,LinCapR,400,turner2004,wisteria_20251017_1212,32
bpRNA_RFAM_16519,0.12,7652,156,bprna,LinCapR,400,turner2004,wisteria_20251017_1212,32
bpRNA_RFAM_33969,0.22,10292,193,bprna,LinCapR,400,turner2004,wisteria_20251017_1212,32
bpRNA_RFAM_15010,0.0,4108,36,bprna,LinCapR,400,turner2004,wisteria_20251017_1212,32
bpRNA_RFAM_4820,0.01,4496,67,bprna,LinCapR,400,turner2004,wisteria_20251017_1212,32
bpRNA_CRW_25411,0.02,4960,78,bprna,LinCapR,400,turner2004,wisteria_20251017_1212,32
bpRNA_CRW_53587,0.01,4860,72,bprna,LinCapR,400,turner2004,wisteria_20251017_1212,32
bpRNA_RFAM_42148,0.07,6592,119,bprna,LinCapR,400,turner2004,wisteria_20251017_1212,32
bpRNA_RFAM_22864,0.12,7420,150,bprna,LinCapR,400,turner2004,wisteria_20251017_1212,32
bpRNA_RFAM_3197,0.08,7280,129,bprna,LinCapR,400,turner2004,wisteria_20251017_1212,32
bpRNA_RFAM_4834,0.01,4436,57,bprna,LinCapR,400,turner2004,wisteria_20251017_1212,32
bpRNA_RFAM_22870,0.09,7112,134,bprna,LinCapR,400,turner2004,wisteria_20251017_1212,32
bpRNA_RFAM_13475,0.07,6032,126,bprna,LinCapR,400,turner2004,wisteria_20251017_1212,32
bpRNA_RFAM_3183,0.1,7004,141,bprna,LinCapR,400,turner2004,wisteria_20251017_1212,32
bpRNA_RFAM_828,0.15,8868,162,bprna,LinCapR,400,turner2004,wisteria_20251017_1212,32
bpRNA_RFAM_18520,0.24,11016,193,bprna,LinCapR,400,turner2004,wisteria_20251017_1212,32
bpRNA_RFAM_40993,0.06,6516,123,bprna,LinCapR,400,turner2004,wisteria_20251017_1212,32
bpRNA_RFAM_41455,0.32,13652,220,bprna,LinCapR,400,turner2004,wisteria_20251017_1212,32
bpRNA_RFAM_11262,0.09,7556,137,bprna,LinCapR,400,turner2004,wisteria_20251017_1212,32
bpRNA_RFAM_38828,0.01,4976,66,bprna,LinCapR,400,turner2004,wisteria_20251017_1212,32
bpRNA_RFAM_1794,0.01,4768,73,bprna,LinCapR,400,turner2004,wisteria_20251017_1212,32
bpRNA_PDB_236,0.0,4096,28,bprna,LinCapR,400,turner2004,wisteria_20251017_1212,32
bpRNA_RFAM_19158,0.02,5208,85,bprna,LinCapR,400,turner2004,wisteria_20251017_1212,32
bpRNA_RFAM_8968,0.0,4400,52,bprna,LinCapR,400,turner2004,wisteria_20251017_1212,32
bpRNA_SPR_208,0.02,4820,76,bprna,LinCapR,400,turner2004,wisteria_20251017_1212,32
bpRNA_RFAM_41333,0.02,5008,78,bprna,LinCapR,400,turner2004,wisteria_20251017_1212,32
bpRNA_RFAM_28385,0.03,5092,85,bprna,LinCapR,400,turner2004,wisteria_20251017_1212,32
bpRNA_RFAM_6945,0.02,5036,74,bprna,LinCapR,400,turner2004,wisteria_20251017_1212,32
bpRNA_RFAM_17175,0.09,6472,133,bprna,LinCapR,400,turner2004,wisteria_20251017_1212,32
bpRNA_RFAM_38196,0.22,10732,193,bprna,LinCapR,400,turner2004,wisteria_20251017_1212,32
bpRNA_CRW_39992,0.02,5128,76,bprna,LinCapR,400,turner2004,wisteria_20251017_1212,32
bpRNA_RFAM_25879,0.49,16472,251,bprna,LinCapR,400,turner2004,wisteria_20251017_1212,32
bpRNA_RFAM_13313,0.07,6820,132,bprna,LinCapR,400,turner2004,wisteria_20251017_1212,32
bpRNA_RFAM_5294,0.01,4724,69,bprna,LinCapR,400,turner2004,wisteria_20251017_1212,32
bpRNA_RFAM_15762,0.06,6400,115,bprna,LinCapR,400,turner2004,wisteria_20251017_1212,32
bpRNA_CRW_25363,0.02,4928,75,bprna,LinCapR,400,turner2004,wisteria_20251017_1212,32
bpRNA_RFAM_32652,0.01,4508,61,bprna,LinCapR,400,turner2004,wisteria_20251017_1212,32
bpRNA_RFAM_23987,0.02,5008,72,bprna,LinCapR,400,turner2004,wisteria_20251017_1212,32
bpRNA_RFAM_2074,0.04,5796,100,bprna,LinCapR,400,turner2004,wisteria_20251017_1212,32
bpRNA_RFAM_34223,0.01,4808,70,bprna,LinCapR,400,turner2004,wisteria_20251017_1212,32
bpRNA_CRW_52464,0.02,4872,72,bprna,LinCapR,400,turner2004,wisteria_20251017_1212,32
bpRNA_RFAM_24030,0.02,5028,78,bprna,LinCapR,400,turner2004,wisteria_20251017_1212,32
bpRNA_RFAM_10395,1.18,31024,378,bprna,LinCapR,400,turner2004,wisteria_20251017_1212,32
bpRNA_CRW_31841,0.01,4836,71,bprna,LinCapR,400,turner2004,wisteria_20251017_1212,32
bpRNA_RFAM_20256,0.03,5792,94,bprna,LinCapR,400,turner2004,wisteria_20251017_1212,32
bpRNA_RFAM_36434,0.07,6888,120,bprna,LinCapR,400,turner2004,wisteria_20251017_1212,32
bpRNA_RFAM_41864,0.01,4720,66,bprna,LinCapR,400,turner2004,wisteria_20251017_1212,32
bpRNA_RFAM_18911,0.05,6396,111,bprna,LinCapR,400,turner2004,wisteria_20251017_1212,32
bpRNA_RFAM_9121,0.31,13296,215,bprna,LinCapR,400,turner2004,wisteria_20251017_1212,32
bpRNA_RFAM_26141,0.18,9500,187,bprna,LinCapR,400,turner2004,wisteria_20251017_1212,32
bpRNA_RFAM_9647,0.01,4840,70,bprna,LinCapR,400,turner2004,wisteria_20251017_1212,32
bpRNA_RFAM_8559,0.04,5828,102,bprna,LinCapR,400,turner2004,wisteria_20251017_1212,32
bpRNA_CRW_29968,0.02,5132,76,bprna,LinCapR,400,turner2004,wisteria_20251017_1212,32
bpRNA_RFAM_24756,0.5,16368,258,bprna,LinCapR,400,turner2004,wisteria_20251017_1212,32
bpRNA_RFAM_23039,0.03,5300,87,bprna,LinCapR,400,turner2004,wisteria_20251017_1212,32
bpRNA_RFAM_34545,0.03,5348,89,bprna,LinCapR,400,turner2004,wisteria_20251017_1212,32
bpRNA_RFAM_22327,0.04,5572,94,bprna,LinCapR,400,turner2004,wisteria_20251017_1212,32
bpRNA_RFAM_25448,0.0,3992,37,bprna,LinCapR,400,turner2004,wisteria_20251017_1212,32
bpRNA_RNP_168,0.95,25732,342,bprna,LinCapR,400,turner2004,wisteria_20251017_1212,32
bpRNA_RFAM_4377,0.05,5756,114,bprna,LinCapR,400,turner2004,wisteria_20251017_1212,32
bpRNA_RFAM_24742,0.53,17024,266,bprna,LinCapR,400,turner2004,wisteria_20251017_1212,32
bpRNA_RFAM_14681,0.62,18608,282,bprna,LinCapR,400,turner2004,wisteria_20251017_1212,32
bpRNA_RFAM_34551,0.02,5168,78,bprna,LinCapR,400,turner2004,wisteria_20251017_1212,32
bpRNA_RFAM_22333,0.04,5444,94,bprna,LinCapR,400,turner2004,wisteria_20251017_1212,32
bpRNA_RFAM_6560,0.04,5944,107,bprna,LinCapR,400,turner2004,wisteria_20251017_1212,32
bpRNA_RFAM_26155,0.17,9440,175,bprna,LinCapR,400,turner2004,wisteria_20251017_1212,32
bpRNA_CRW_17892,0.0,4156,46,bprna,LinCapR,400,turner2004,wisteria_20251017_1212,32
bpRNA_RFAM_39075,0.11,7392,154,bprna,LinCapR,400,turner2004,wisteria_20251017_1212,32
bpRNA_RFAM_11921,0.02,5240,84,bprna,LinCapR,400,turner2004,wisteria_20251017_1212,32
bpRNA_SRP_389,0.78,21676,307,bprna,LinCapR,400,turner2004,wisteria_20251017_1212,32
bpRNA_RFAM_20524,0.01,4500,64,bprna,LinCapR,400,turner2004,wisteria_20251017_1212,32
bpRNA_RFAM_28178,0.03,5364,90,bprna,LinCapR,400,turner2004,wisteria_20251017_1212,32
bpRNA_RFAM_10381,0.02,5144,86,bprna,LinCapR,400,turner2004,wisteria_20251017_1212,32
bpRNA_RFAM_20242,0.03,5452,91,bprna,LinCapR,400,turner2004,wisteria_20251017_1212,32
bpRNA_RFAM_1569,0.02,5064,73,bprna,LinCapR,400,turner2004,wisteria_20251017_1212,32
bpRNA_CRW_19101,0.06,6696,120,bprna,LinCapR,400,turner2004,wisteria_20251017_1212,32
bpRNA_RFAM_18905,0.07,6584,120,bprna,LinCapR,400,turner2004,wisteria_20251017_1212,32
bpRNA_RFAM_9135,0.19,9760,183,bprna,LinCapR,400,turner2004,wisteria_20251017_1212,32
bpRNA_RFAM_23993,0.01,4864,77,bprna,LinCapR,400,turner2004,wisteria_20251017_1212,32
bpRNA_CRW_22197,0.02,4976,74,bprna,LinCapR,400,turner2004,wisteria_20251017_1212,32
bpRNA_RFAM_12596,0.03,5608,99,bprna,LinCapR,400,turner2004,wisteria_20251017_1212,32
bpRNA_RFAM_2060,0.04,5588,96,bprna,LinCapR,400,turner2004,wisteria_20251017_1212,32
bpRNA_RFAM_22455,0.04,5684,98,bprna,LinCapR,400,turner2004,wisteria_20251017_1212,32
bpRNA_CRW_42663,0.02,4872,73,bprna,LinCapR,400,turner2004,wisteria_20251017_1212,32
bpRNA_CRW_4195,1.39,33452,385,bprna,LinCapR,400,turner2004,wisteria_20251017_1212,32
bpRNA_RFAM_13688,0.1,6612,138,bprna,LinCapR,400,turner2004,wisteria_20251017_1212,32
