fasta,time_sec,max_rss_kb,length,dataset,tool,beam,energy,machine,jobs
bpRNA_RFAM_30553,0.04,6036,99,bprna,LinCapR,500,turner2004,wisteria_20251017_1212,32
bpRNA_RFAM_26331,0.03,5432,88,bprna,LinCapR,500,turner2004,wisteria_20251017_1212,32
bpRNA_RFAM_6704,0.14,8048,158,bprna,LinCapR,500,turner2004,wisteria_20251017_1212,32
bpRNA_RFAM_20998,0.02,5024,80,bprna,LinCapR,500,turner2004,wisteria_20251017_1212,32
bpRNA_CRW_28806,0.02,4892,75,bprna,LinCapR,500,turner2004,wisteria_20251017_1212,32
bpRNA_RFAM_20973,0.05,5304,109,bprna,LinCapR,500,turner2004,wisteria_20251017_1212,32
bpRNA_RFAM_11576,0.01,4568,63,bprna,LinCapR,500,turner2004,wisteria_20251017_1212,32
bpRNA_CRW_26618,0.02,4988,75,bprna,LinCapR,500,turner2004,wisteria_20251017_1212,32
bpRNA_SRP_106,0.05,5324,107,bprna,LinCapR,500,turner2004,wisteria_20251017_1212,32
bpRNA_RFAM_17107,0.09,7268,132,bprna,LinCapR,500,turner2004,wisteria_20251017_1212,32
bpRNA_CRW_50956,0.02,4860,73,bprna,LinCapR,500,turner2004,wisteria_20251017_1212,32
bpRNA_RFAM_18234,0.11,7352,153,bprna,LinCapR,500,turner2004,wisteria_20251017_1212,32
bpRNA_RFAM_41341,0.12,7424,149,bprna,LinCapR,500,turner2004,wisteria_20251017_1212,32
bpRNA_RFAM_10668,0.32,12548,218,bprna,LinCapR,500,turner2004,wisteria_20251017_1212,32
bpRNA_RFAM_13361,0.08,7376,133,bprna,LinCapR,500,turner2004,wisteria_20251017_1212,32
bpRNA_RFAM_42648,0.01,4904,76,bprna,LinCapR,500,turner2004,wisteria_20251017_1212,32
bpRNA_RFAM_3697,0.07,6756,119,bprna,LinCapR,500,turner2004,wisteria_20251017_1212,32
bpRNA_RFAM_42890,81.18,710964,2922,bprna,LinCapR,500,turner2004,wisteria_20251017_1212,32
bpRNA_RFAM_15710,0.03,5672,96,bprna,LinCapR,500,turner2004,wisteria_20251017_1212,32
bpRNA_RFAM_12719,0.05,5416,109,bprna,LinCapR,500,turner2004,wisteria_20251017_1212,32
bpRNA_CRW_25477,0.02,5056,79,bprna,LinCapR,500,turner2004,wisteria_20251017_1212,32
bpRNA_RFAM_4846,0.0,4368,46,bprna,LinCapR,500,turner2004,wisteria_20251017_1212,32
bpRNA_RFAM_15076,0.04,5828,101,bprna,LinCapR,500,turner2004,wisteria_20251017_1212,32
bpRNA_RFAM_14368,0.03,5656,97,bprna,LinCapR,500,turner2004,wisteria_20251017_1212,32
bpRNA_RFAM_13407,0.08,6300,129,bprna,LinCapR,500,turner2004,wisteria_20251017_1212,32
bpRNA_RFAM_28491,0.03,5424,93,bprna,LinCapR,500,turner2004,wisteria_20251017_1212,32
bpRNA_RFAM_7397,0.02,5532,85,bprna,LinCapR,500,turner2004,wisteria_20251017_1212,32
bpRNA_RFAM_36877,0.05,6468,119,bprna,LinCapR,500,turner2004,wisteria_20251017_1212,32
bpRNA_RFAM_19894,0.06,5516,115,bprna,LinCapR,500,turner2004,wisteria_20251017_1212,32
bpRNA_RFAM_29957,0.02,4816,76,bprna,LinCapR,500,turner2004,wisteria_20251017_1212,32
bpRNA_RFAM_38682,0.1,7008,143,bprna,LinCapR,500,turner2004,wisteria_20251017_1212,32
bpRNA_RFAM_18552,0.22,10564,192,bprna,LinCapR,500,turner2004,wisteria_20251017_1212,32
bpRNA_PDB_522,0.0,3804,27,bprna,LinCapR,500,turner2004,wisteria_20251017_1212,32
bpRNA_RFAM_6089,0.01,4676,64,bprna,LinCapR,500,turner2004,wisteria_20251017_1212,32
bpRNA_RFAM_41433,0.14,8304,166,bprna,LinCapR,500,turner2004,wisteria_20251017_1212,32
bpRNA_RFAM_28485,0.03,5476,88,bprna,LinCapR,500,turner2004,wisteria_20251017_1212,32
bpRNA_RFAM_19880,0.02,5168,84,bprna,LinCapR,500,turner2004,wisteria_20251017_1212,32
bpRNA_RFAM_36863,0.05,6740,120,bprna,LinCapR,500,turner2004,wisteria_20251017_1212,32
bpRNA_RFAM_29943,0.02,4944,78,bprna,LinCapR,500,turner2004,wisteria_20251017_1212,32
bpRNA_CRW_28147,0.01,4860,72,bprna,LinCapR,500,turner2004,wisteria_20251017_1212,32
bpRNA_SRP_674,0.05,5396,111,bprna,LinCapR,500,turner2004,wisteria_20251017_1212,32
bpRNA_CRW_29259,0.02,4920,76,bprna,LinCapR,500,turner2004,wisteria_20251017_1212,32
bpRNA_CRW_31416,0.02,4868,73,bprna,LinCapR,500,turner2004,wisteria_20251017_1212,32
bpRNA_RFAM_19658,0.05,6168,106,bprna,LinCapR,500,turner2004,wisteria_20251017_1212,32
bpRNA_RFAM_43224,0.03,5928,96,bprna,LinCapR,500,turner2004,wisteria_20251017_1212,32
bpRNA_RFAM_15062,0.03,5336,88,bprna,LinCapR,500,turner2004,wisteria_20251017_1212,32
bpRNA_RFAM_13413,0.09,7168,132,bprna,LinCapR,500,turner2004,wisteria_20251017_1212,32
bpRNA_RFAM_22816,0.09,7348,133,bprna,LinCapR,500,turner2004,wisteria_20251017_1212,32
bpRNA_CRW_34208,0.02,4992,78,bprna,LinCapR,500,turner2004,wisteria_20251017_1212,32
bpRNA_RFAM_13375,0.08,6480,128,bprna,LinCapR,500,turner2004,wisteria_20251017_1212,32
bpRNA_CRW_32679,0.02,4944,75,bprna,LinCapR,500,turner2004,wisteria_20251017_1212,32
bpRNA_RFAM_15704,0.03,5800,95,bprna,LinCapR,500,turner2004,wisteria_20251017_1212,32
bpRNA_RFAM_42884,88.36,734584,2973,bprna,LinCapR,500,turner2004,wisteria_20251017_1212,32
bpRNA_RFAM_34912,0.01,4456,57,bprna,LinCapR,500,turner2004,wisteria_20251017_1212,32
bpRNA_RFAM_20967,0.03,5300,88,bprna,LinCapR,500,turner2004,wisteria_20251017_1212,32
bpRNA_RFAM_11562,0.02,4864,76,bprna,LinCapR,500,turner2004,wisteria_20251017_1212,32
bpRNA_CRW_41697,0.01,4892,73,bprna,LinCapR,500,turner2004,wisteria_20251017_1212,32
bpRNA_RFAM_6923,0.03,5408,92,bprna,LinCapR,500,turner2004,wisteria_20251017_1212,32
bpRNA_RFAM_18220,0.12,7364,153,bprna,LinCapR,500,turner2004,wisteria_20251017_1212,32
bpRNA_RFAM_41355,0.02,5416,82,bprna,LinCapR,500,turner2004,wisteria_20251017_1212,32
bpRNA_RFAM_14432,0.08,7120,127,bprna,LinCapR,500,turner2004,wisteria_20251017_1212,32
bpRNA_RFAM_25837,0.02,5240,88,bprna,LinCapR,500,turner2004,wisteria_20251017_1212,32
bpRNA_RFAM_22180,0.02,5376,81,bprna,LinCapR,500,turner2004,wisteria_20251017_1212,32
bpRNA_RFAM_21489,0.05,5572,115,bprna,LinCapR,500,turner2004,wisteria_20251017_1212,32
bpRNA_RFAM_30584,0.04,5868,106,bprna,LinCapR,500,turner2004,wisteria_20251017_1212,32
bpRNA_RFAM_10132,0.57,18108,275,bprna,LinCapR,500,turner2004,wisteria_20251017_1212,32
bpRNA_RFAM_8098,0.04,5920,104,bprna,LinCapR,500,turner2004,wisteria_20251017_1212,32
bpRNA_RFAM_27946,0.01,4544,68,bprna,LinCapR,500,turner2004,wisteria_20251017_1212,32
bpRNA_RFAM_9386,0.24,10684,197,bprna,LinCapR,500,turner2004,wisteria_20251017_1212,32
bpRNA_RFAM_38866,0.01,4700,65,bprna,LinCapR,500,turner2004,wisteria_20251017_1212,32
bpRNA_RFAM_17885,0.02,4940,75,bprna,LinCapR,500,turner2004,wisteria_20251017_1212,32
bpRNA_CRW_22324,0.01,4968,72,bprna,LinCapR,500,turner2004,wisteria_20251017_1212,32
bpRNA_RFAM_12725,0.04,5792,102,bprna,LinCapR,500,turner2004,wisteria_20251017_1212,32
bpRNA_RFAM_25189,0.0,4148,30,bprna,LinCapR,500,turner2004,wisteria_20251017_1212,32
bpRNA_RFAM_14354,0.03,5460,95,bprna,LinCapR,500,turner2004,wisteria_20251017_1212,32
bpRNA_RFAM_42112,0.08,6320,128,bprna,LinCapR,500,turner2004,wisteria_20251017_1212,32
bpRNA_RFAM_14340,0.04,6048,104,bprna,LinCapR,500,turner2004,wisteria_20251017_1212,32
bpRNA_RFAM_872,0.16,8224,163,bprna,LinCapR,500,turner2004,wisteria_20251017_1212,32
bpRNA_RFAM_24283,0.04,5888,104,bprna,LinCapR,500,turner2004,wisteria_20251017_1212,32
bpRNA_RFAM_1916,0.01,4664,72,bprna,LinCapR,500,turner2004,wisteria_20251017_1212,32
bpRNA_RFAM_37599,0.06,6540,118,bprna,LinCapR,500,turner2004,wisteria_20251017_1212,32
bpRNA_RFAM_17649,0.02,4756,73,bprna,LinCapR,500,turner2004,wisteria_20251017_1212,32
bpRNA_RFAM_36687,0.03,5752,92,bprna,LinCapR,500,turner2004,wisteria_20251017_1212,32
bpRNA_RFAM_16557,0.09,6716,137,bprna,LinCapR,500,turner2004,wisteria_20251017_1212,32
bpRNA_RFAM_26494,1.78,40004,429,bprna,LinCapR,500,turner2004,wisteria_20251017_1212,32
bpRNA_RFAM_38872,0.01,4668,65,bprna,LinCapR,500,turner2004,wisteria_20251017_1212,32
bpRNA_SRP_890,0.65,19784,290,bprna,LinCapR,500,turner2004,wisteria_20251017_1212,32
bpRNA_RFAM_40711,0.02,4956,78,bprna,LinCapR,500,turner2004,wisteria_20251017_1212,32
bpRNA_RFAM_9392,0.16,9788,176,bprna,LinCapR,500,turner2004,wisteria_20251017_1212,32
bpRNA_CRW_41873,0.02,5004,73,bprna,LinCapR,500,turner2004,wisteria_20251017_1212,32
bpRNA_RFAM_40077,0.25,10960,201,bprna,LinCapR,500,turner2004,wisteria_20251017_1212,32
bpRNA_RFAM_10898,0.02,5204,74,bprna,LinCapR,500,turner2004,wisteria_20251017_1212,32
bpRNA_CRW_29503,0.01,4820,71,bprna,LinCapR,500,turner2004,wisteria_20251017_1212,32
bpRNA_SPR_252,0.03,5248,88,bprna,LinCapR,500,turner2004,wisteria_20251017_1212,32
bpRNA_RFAM_31856,0.02,4888,80,bprna,LinCapR,500,turner2004,wisteria_20251017_1212,32
bpRNA_RFAM_20783,0.03,5516,93,bprna,LinCapR,500,turner2004,wisteria_20251017_1212,32
bpRNA_RFAM_41369,0.11,7544,137,bprna,LinCapR,500,turner2004,wisteria_20251017_1212,32
bpRNA_RFAM_42660,0.06,6692,118,bprna,LinCapR,500,turner2004,wisteria_20251017_1212,32
bpRNA_RFAM_13349,0.07,6812,126,bprna,LinCapR,500,turner2004,wisteria_20251017_1212,32
bpRNA_RFAM_14426,0.04,6144,103,bprna,LinCapR,500,turner2004,wisteria_20251017_1212,32
bpRNA_RFAM_15738,0.08,6380,134,bprna,LinCapR,500,turner2004,wisteria_20251017_1212,32
bpRNA_CRW_25339,0.02,4928,74,bprna,LinCapR,500,turner2004,wisteria_20251017_1212,32
bpRNA_RFAM_32387,0.01,4504,58,bprna,LinCapR,500,turner2004,wisteria_20251017_1212,32
bpRNA_CRW_22456,0.02,4960,76,bprna,LinCapR,500,turner2004,wisteria_20251017_1212,32
bpRNA_RFAM_12057,0.03,5396,88,bprna,LinCapR,500,turner2004,wisteria_20251017_1212,32
bpRNA_CRW_43533,0.02,4912,77,bprna,LinCapR,500,turner2004,wisteria_20251017_1212,32
bpRNA_CRW_34963,0.02,4964,76,bprna,LinCapR,500,turner2004,wisteria_20251017_1212,32
bpRNA_RFAM_5741,0.01,4772,66,bprna,LinCapR,500,turner2004,wisteria_20251017_1212,32
bpRNA_RFAM_23705,0.04,5260,108,bprna,LinCapR,500,turner2004,wisteria_20251017_1212,32
bpRNA_RFAM_5999,0.01,4320,57,bprna,LinCapR,500,turner2004,wisteria_20251017_1212,32
bpRNA_RFAM_34279,0.04,5932,104,bprna,LinCapR,500,turner2004,wisteria_20251017_1212,32
bpRNA_RFAM_18793,0.04,5764,100,bprna,LinCapR,500,turner2004,wisteria_20251017_1212,32
bpRNA_RFAM_37770,0.13,8444,171,bprna,LinCapR,500,turner2004,wisteria_20251017_1212,32
bpRNA_CRW_28392,0.02,4916,74,bprna,LinCapR,500,turner2004,wisteria_20251017_1212,32
bpRNA_RFAM_38443,0.32,12812,223,bprna,LinCapR,500,turner2004,wisteria_20251017_1212,32
bpRNA_RFAM_27563,0.08,6872,127,bprna,LinCapR,500,turner2004,wisteria_20251017_1212,32
bpRNA_RFAM_39985,0.08,7256,135,bprna,LinCapR,500,turner2004,wisteria_20251017_1212,32
bpRNA_RFAM_16966,0.09,6628,135,bprna,LinCapR,500,turner2004,wisteria_20251017_1212,32
bpRNA_RFAM_8265,0.04,6036,106,bprna,LinCapR,500,turner2004,wisteria_20251017_1212,32
bpRNA_RFAM_36308,0.73,21116,303,bprna,LinCapR,500,turner2004,wisteria_20251017_1212,32
bpRNA_RFAM_7630,0.03,5536,99,bprna,LinCapR,500,turner2004,wisteria_20251017_1212,32
bpRNA_RFAM_27205,0.09,7288,137,bprna,LinCapR,500,turner2004,wisteria_20251017_1212,32
bpRNA_CRW_40984,0.01,5044,73,bprna,LinCapR,500,turner2004,wisteria_20251017_1212,32
bpRNA_RFAM_28136,0.02,5536,87,bprna,LinCapR,500,turner2004,wisteria_20251017_1212,32
bpRNA_RFAM_8503,0.04,5704,100,bprna,LinCapR,500,turner2004,wisteria_20251017_1212,32
bpRNA_RFAM_37016,30.42,290828,1471,bprna,LinCapR,500,turner2004,wisteria_20251017_1212,32
bpRNA_RFAM_2990,0.32,13408,221,bprna,LinCapR,500,turner2004,wisteria_20251017_1212,32
bpRNA_RFAM_14817,0.01,4620,66,bprna,LinCapR,500,turner2004,wisteria_20251017_1212,32
bpRNA_RFAM_5027,0.0,4212,35,bprna,LinCapR,500,turner2004,wisteria_20251017_1212,32
bpRNA_RFAM_25412,0.0,4136,37,bprna,LinCapR,500,turner2004,wisteria_20251017_1212,32
bpRNA_RFAM_23077,0.04,5640,101,bprna,LinCapR,500,turner2004,wisteria_20251017_1212,32
bpRNA_CRW_55423,0.08,6548,130,bprna,LinCapR,500,turner2004,wisteria_20251017_1212,32
bpRNA_RFAM_24718,0.23,10432,195,bprna,LinCapR,500,turner2004,wisteria_20251017_1212,32
bpRNA_RFAM_25406,0.0,4064,31,bprna,LinCapR,500,turner2004,wisteria_20251017_1212,32
bpRNA_RFAM_22369,0.04,5816,101,bprna,LinCapR,500,turner2004,wisteria_20251017_1212,32
bpRNA_RFAM_31473,0.0,4404,49,bprna,LinCapR,500,turner2004,wisteria_20251017_1212,32
bpRNA_RFAM_7624,0.04,5680,102,bprna,LinCapR,500,turner2004,wisteria_20251017_1212,32
bpRNA_RFAM_8517,0.04,5972,102,bprna,LinCapR,500,turner2004,wisteria_20251017_1212,32
bpRNA_CRW_29926,0.02,4912,78,bprna,LinCapR,500,turner2004,wisteria_20251017_1212,32
bpRNA_CRW_40990,0.01,4744,73,bprna,LinCapR,500,turner2004,wisteria_20251017_1212,32
bpRNA_RFAM_37002,29.81,295828,1497,bprna,LinCapR,500,turner2004,wisteria_20251017_1212,32
bpRNA_RFAM_37764,0.14,8924,175,bprna,LinCapR,500,turner2004,wisteria_20251017_1212,32
bpRNA_RFAM_18787,0.02,4792,74,bprna,LinCapR,500,turner2004,wisteria_20251017_1212,32
bpRNA_RFAM_38457,0.3,12264,216,bprna,LinCapR,500,turner2004,wisteria_20251017_1212,32
bpRNA_RFAM_20218,0.03,5424,90,bprna,LinCapR,500,turner2004,wisteria_20251017_1212,32
bpRNA_RFAM_27577,0.0,4172,46,bprna,LinCapR,500,turner2004,wisteria_20251017_1212,32
bpRNA_RFAM_7142,0.06,6228,114,bprna,LinCapR,500,turner2004,wisteria_20251017_1212,32
bpRNA_RFAM_8271,0.06,5672,114,bprna,LinCapR,500,turner2004,wisteria_20251017_1212,32
bpRNA_RFAM_26669,0.22,9752,186,bprna,LinCapR,500,turner2004,wisteria_20251017_1212,32
bpRNA_CRW_16268,0.05,5524,114,bprna,LinCapR,500,turner2004,wisteria_20251017_1212,32
bpRNA_RFAM_21106,0.01,4776,68,bprna,LinCapR,500,turner2004,wisteria_20251017_1212,32
bpRNA_RFAM_39749,0.08,6332,132,bprna,LinCapR,500,turner2004,wisteria_20251017_1212,32
bpRNA_RFAM_1533,0.03,5452,87,bprna,LinCapR,500,turner2004,wisteria_20251017_1212,32
bpRNA_RFAM_25360,0.0,4156,38,bprna,LinCapR,500,turner2004,wisteria_20251017_1212,32
bpRNA_CRW_45156,0.02,4796,73,bprna,LinCapR,500,turner2004,wisteria_20251017_1212,32
bpRNA_RFAM_20230,0.03,5440,91,bprna,LinCapR,500,turner2004,wisteria_20251017_1212,32
bpRNA_CRW_41318,0.0,4132,35,bprna,LinCapR,500,turner2004,wisteria_20251017_1212,32
bpRNA_CRW_31827,0.02,5204,74,bprna,LinCapR,500,turner2004,wisteria_20251017_1212,32
bpRNA_RFAM_8259,0.06,6944,122,bprna,LinCapR,500,turner2004,wisteria_20251017_1212,32
bpRNA_RFAM_30023,0.0,4212,38,bprna,LinCapR,500,turner2004,wisteria_20251017_1212,32
bpRNA_RFAM_9147,0.28,11612,211,bprna,LinCapR,500,turner2004,wisteria_20251017_1212,32
bpRNA_RFAM_37994,0.14,8324,163,bprna,LinCapR,500,turner2004,wisteria_20251017_1212,32
bpRNA_CRW_36190,0.02,5040,75,bprna,LinCapR,500,turner2004,wisteria_20251017_1212,32
bpRNA_RFAM_39761,0.01,4544,58,bprna,LinCapR,500,turner2004,wisteria_20251017_1212,32
bpRNA_RFAM_2012,0.01,4820,68,bprna,LinCapR,500,turner2004,wisteria_20251017_1212,32
bpRNA_RFAM_25348,0.0,4000,25,bprna,LinCapR,500,turner2004,wisteria_20251017_1212,32
bpRNA_RFAM_24056,0.02,5400,86,bprna,LinCapR,500,turner2004,wisteria_20251017_1212,32
bpRNA_CRW_52402,0.02,5116,79,bprna,LinCapR,500,turner2004,wisteria_20251017_1212,32
bpRNA_RFAM_34523,1.86,42320,443,bprna,LinCapR,500,turner2004,wisteria_20251017_1212,32
bpRNA_RFAM_319,0.05,5424,108,bprna,LinCapR,500,turner2004,wisteria_20251017_1212,32
bpRNA_CRW_33956,0.01,5036,74,bprna,LinCapR,500,turner2004,wisteria_20251017_1212,32
bpRNA_RFAM_22341,0.02,5208,83,bprna,LinCapR,500,turner2004,wisteria_20251017_1212,32
bpRNA_CRW_40760,0.02,5060,79,bprna,LinCapR,500,turner2004,wisteria_20251017_1212,32
bpRNA_CRW_16526,0.05,6400,115,bprna,LinCapR,500,turner2004,wisteria_20251017_1212,32
bpRNA_RFAM_26127,0.18,10656,187,bprna,LinCapR,500,turner2004,wisteria_20251017_1212,32
bpRNA_RFAM_6512,0.09,6572,135,bprna,LinCapR,500,turner2004,wisteria_20251017_1212,32
bpRNA_RFAM_30745,0.04,5416,109,bprna,LinCapR,500,turner2004,wisteria_20251017_1212,32
bpRNA_RFAM_10495,0.46,15800,253,bprna,LinCapR,500,turner2004,wisteria_20251017_1212,32
bpRNA_RFAM_27239,0.13,8572,157,bprna,LinCapR,500,turner2004,wisteria_20251017_1212,32
bpRNA_RFAM_20556,0.04,5576,100,bprna,LinCapR,500,turner2004,wisteria_20251017_1212,32
bpRNA_RFAM_38319,0.31,12528,219,bprna,LinCapR,500,turner2004,wisteria_20251017_1212,32
bpRNA_RFAM_39013,0.11,8112,144,bprna,LinCapR,500,turner2004,wisteria_20251017_1212,32
bpRNA_RFAM_9635,0.02,5016,72,bprna,LinCapR,500,turner2004,wisteria_20251017_1212,32
bpRNA_RFAM_6506,0.09,6728,136,bprna,LinCapR,500,turner2004,wisteria_20251017_1212,32
bpRNA_RFAM_26133,0.18,9640,187,bprna,LinCapR,500,turner2004,wisteria_20251017_1212,32
bpRNA_RFAM_7618,0.02,5388,81,bprna,LinCapR,500,turner2004,wisteria_20251017_1212,32
bpRNA_RFAM_10481,0.46,15788,251,bprna,LinCapR,500,turner2004,wisteria_20251017_1212,32
bpRNA_CRW_30293,0.01,4872,72,bprna,LinCapR,500,turner2004,wisteria_20251017_1212,32
bpRNA_RFAM_34537,0.03,5500,88,bprna,LinCapR,500,turner2004,wisteria_20251017_1212,32
bpRNA_CRW_23589,0.02,5260,76,bprna,LinCapR,500,turner2004,wisteria_20251017_1212,32
bpRNA_RFAM_22355,0.02,4916,74,bprna,LinCapR,500,turner2004,wisteria_20251017_1212,32
bpRNA_RFAM_2006,0.01,4872,69,bprna,LinCapR,500,turner2004,wisteria_20251017_1212,32
bpRNA_RFAM_22433,0.02,5152,83,bprna,LinCapR,500,turner2004,wisteria_20251017_1212,32
bpRNA_RFAM_24042,0.03,5172,87,bprna,LinCapR,500,turner2004,wisteria_20251017_1212,32
bpRNA_CRW_52416,0.02,4828,77,bprna,LinCapR,500,turner2004,wisteria_20251017_1212,32
bpRNA_SRP_489,0.27,11472,205,bprna,LinCapR,500,turner2004,wisteria_20251017_1212,32
bpRNA_RFAM_20224,0.01,4608,70,bprna,LinCapR,500,turner2004,wisteria_20251017_1212,32
bpRNA_RFAM_37758,0.15,8572,172,bprna,LinCapR,500,turner2004,wisteria_20251017_1212,32
bpRNA_RFAM_9153,0.25,11924,207,bprna,LinCapR,500,turner2004,wisteria_20251017_1212,32
bpRNA_RFAM_6260,0.14,9476,170,bprna,LinCapR,500,turner2004,wisteria_20251017_1212,32
bpRNA_RFAM_26655,0.06,6492,121,bprna,LinCapR,500,turner2004,wisteria_20251017_1212,32
bpRNA_RFAM_41816,0.12,7380,151,bprna,LinCapR,500,turner2004,wisteria_20251017_1212,32
bpRNA_RFAM_11012,0.01,4388,61,bprna,LinCapR,500,turner2004,wisteria_20251017_1212,32
bpRNA_RFAM_18988,0.04,5744,102,bprna,LinCapR,500,turner2004,wisteria_20251017_1212,32
bpRNA_RFAM_26866,0.01,4912,70,bprna,LinCapR,500,turner2004,wisteria_20251017_1212,32
bpRNA_RFAM_17463,0.03,5428,87,bprna,LinCapR,500,turner2004,wisteria_20251017_1212,32
bpRNA_RFAM_7195,0.02,5072,83,bprna,LinCapR,500,turner2004,wisteria_20251017_1212,32
bpRNA_RFAM_41625,0.12,8044,146,bprna,LinCapR,500,turner2004,wisteria_20251017_1212,32
bpRNA_RFAM_39946,0.02,5084,81,bprna,LinCapR,500,turner2004,wisteria_20251017_1212,32
bpRNA_RFAM_13605,0.08,6380,131,bprna,LinCapR,500,turner2004,wisteria_20251017_1212,32
bpRNA_CRW_34778,0.02,5148,72,bprna,LinCapR,500,turner2004,wisteria_20251017_1212,32
bpRNA_RFAM_15274,0.11,6860,140,bprna,LinCapR,500,turner2004,wisteria_20251017_1212,32
bpRNA_RFAM_43032,91.24,728852,2925,bprna,LinCapR,500,turner2004,wisteria_20251017_1212,32
bpRNA_RFAM_5782,0.1,6556,135,bprna,LinCapR,500,turner2004,wisteria_20251017_1212,32
bpRNA_CRW_43296,0.02,5348,80,bprna,LinCapR,500,turner2004,wisteria_20251017_1212,32
bpRNA_RFAM_15512,0.0,4464,42,bprna,LinCapR,500,turner2004,wisteria_20251017_1212,32
bpRNA_RFAM_24917,0.02,4900,81,bprna,LinCapR,500,turner2004,wisteria_20251017_1212,32
bpRNA_RFAM_3495,0.71,22348,311,bprna,LinCapR,500,turner2004,wisteria_20251017_1212,32
bpRNA_RFAM_2953,0.29,12000,212,bprna,LinCapR,500,turner2004,wisteria_20251017_1212,32
bpRNA_CRW_41481,0.02,4864,73,bprna,LinCapR,500,turner2004,wisteria_20251017_1212,32
bpRNA_RFAM_9806,0.01,4936,72,bprna,LinCapR,500,turner2004,wisteria_20251017_1212,32
bpRNA_RFAM_19328,0.02,4992,78,bprna,LinCapR,500,turner2004,wisteria_20251017_1212,32
bpRNA_RFAM_11774,0.03,5672,94,bprna,LinCapR,500,turner2004,wisteria_20251017_1212,32
bpRNA_RFAM_41157,0.11,7572,142,bprna,LinCapR,500,turner2004,wisteria_20251017_1212,32
bpRNA_CRW_31172,0.02,5224,75,bprna,LinCapR,500,turner2004,wisteria_20251017_1212,32
bpRNA_RFAM_12269,0.02,5332,78,bprna,LinCapR,500,turner2004,wisteria_20251017_1212,32
bpRNA_RFAM_24903,0.03,5728,95,bprna,LinCapR,500,turner2004,wisteria_20251017_1212,32
bpRNA_RFAM_14618,0.03,5368,86,bprna,LinCapR,500,turner2004,wisteria_20251017_1212,32
bpRNA_RFAM_2947,0.25,11860,202,bprna,LinCapR,500,turner2004,wisteria_20251017_1212,32
bpRNA_RFAM_13177,0.03,5364,90,bprna,LinCapR,500,turner2004,wisteria_20251017_1212,32
bpRNA_RFAM_42338,0.05,5420,108,bprna,LinCapR,500,turner2004,wisteria_20251017_1212,32
bpRNA_CRW_45195,0.02,5244,76,bprna,LinCapR,500,turner2004,wisteria_20251017_1212,32
bpRNA_RFAM_32807,0.01,4448,59,bprna,LinCapR,500,turner2004,wisteria_20251017_1212,32
bpRNA_RFAM_43026,111.72,875108,3448,bprna,LinCapR,500,turner2004,wisteria_20251017_1212,32
bpRNA_CRW_35472,0.02,4920,73,bprna,LinCapR,500,turner2004,wisteria_20251017_1212,32
bpRNA_RFAM_5796,0.05,5416,110,bprna,LinCapR,500,turner2004,wisteria_20251017_1212,32
bpRNA_RFAM_11006,0.01,4516,61,bprna,LinCapR,500,turner2004,wisteria_20251017_1212,32
bpRNA_RFAM_16769,0.12,7468,150,bprna,LinCapR,500,turner2004,wisteria_20251017_1212,32
bpRNA_RFAM_18744,0.02,5068,81,bprna,LinCapR,500,turner2004,wisteria_20251017_1212,32
bpRNA_RFAM_38494,0.13,7784,153,bprna,LinCapR,500,turner2004,wisteria_20251017_1212,32
bpRNA_RFAM_10318,0.01,4792,70,bprna,LinCapR,500,turner2004,wisteria_20251017_1212,32
bpRNA_RFAM_7181,0.05,6064,105,bprna,LinCapR,500,turner2004,wisteria_20251017_1212,32
bpRNA_RFAM_39952,0.3,11876,212,bprna,LinCapR,500,turner2004,wisteria_20251017_1212,32
bpRNA_RFAM_41631,0.12,8620,157,bprna,LinCapR,500,turner2004,wisteria_20251017_1212,32
bpRNA_CRW_34744,0.02,4976,76,bprna,LinCapR,500,turner2004,wisteria_20251017_1212,32
bpRNA_RFAM_42310,0.15,8852,165,bprna,LinCapR,500,turner2004,wisteria_20251017_1212,32
bpRNA_RFAM_14156,0.1,7508,140,bprna,LinCapR,500,turner2004,wisteria_20251017_1212,32
bpRNA_RFAM_15248,0.04,5828,100,bprna,LinCapR,500,turner2004,wisteria_20251017_1212,32
bpRNA_RFAM_9184,0.23,11540,201,bprna,LinCapR,500,turner2004,wisteria_20251017_1212,32
bpRNA_CRW_16283,0.06,5700,116,bprna,LinCapR,500,turner2004,wisteria_20251017_1212,32
bpRNA_RFAM_26682,0.23,10788,186,bprna,LinCapR,500,turner2004,wisteria_20251017_1212,32
bpRNA_RFAM_19472,0.01,4752,67,bprna,LinCapR,500,turner2004,wisteria_20251017_1212,32
bpRNA_RFAM_36491,0.01,4752,67,bprna,LinCapR,500,turner2004,wisteria_20251017_1212,32
bpRNA_RFAM_41619,0.11,8108,148,bprna,LinCapR,500,turner2004,wisteria_20251017_1212,32
bpRNA_RFAM_16999,0.08,6068,126,bprna,LinCapR,500,turner2004,wisteria_20251017_1212,32
bpRNA_RFAM_10330,0.01,4816,70,bprna,LinCapR,500,turner2004,wisteria_20251017_1212,32
bpRNA_SRP_338,0.06,5760,115,bprna,LinCapR,500,turner2004,wisteria_20251017_1212,32
bpRNA_RFAM_20595,0.02,5104,82,bprna,LinCapR,500,turner2004,wisteria_20251017_1212,32
bpRNA_CRW_29715,0.02,4748,75,bprna,LinCapR,500,turner2004,wisteria_20251017_1212,32
