fasta,time_sec,max_rss_kb,length,dataset,tool,beam,energy,machine,jobs
bpRNA_RFAM_13676,0.09,6880,127,bprna,CapR,200,na,wisteria_20251017_1212,32
bpRNA_RFAM_14119,0.1,6712,135,bprna,CapR,200,na,wisteria_20251017_1212,32
bpRNA_RFAM_26815,0.13,7220,150,bprna,CapR,200,na,wisteria_20251017_1212,32
bpRNA_RFAM_18723,0.03,5864,79,bprna,CapR,200,na,wisteria_20251017_1212,32
bpRNA_SRP_411,0.0,5092,36,bprna,CapR,200,na,wisteria_20251017_1212,32
bpRNA_RFAM_17410,0.01,5576,58,bprna,CapR,200,na,wisteria_20251017_1212,32
bpRNA_RFAM_39935,0.37,8288,210,bprna,CapR,200,na,wisteria_20251017_1212,32
bpRNA_RFAM_37918,0.18,7484,172,bprna,CapR,200,na,wisteria_20251017_1212,32
bpRNA_RFAM_40548,0.0,5224,41,bprna,CapR,200,na,wisteria_20251017_1212,32
bpRNA_RFAM_1597,0.02,5728,67,bprna,CapR,200,na,wisteria_20251017_1212,32
bpRNA_RFAM_28838,0.01,5608,64,bprna,CapR,200,na,wisteria_20251017_1212,32
bpRNA_RFAM_18737,0.02,6116,78,bprna,CapR,200,na,wisteria_20251017_1212,32
bpRNA_RFAM_17404,0.02,5740,69,bprna,CapR,200,na,wisteria_20251017_1212,32
bpRNA_CRW_30579,0.02,6176,81,bprna,CapR,200,na,wisteria_20251017_1212,32
bpRNA_RFAM_41642,0.14,6988,142,bprna,CapR,200,na,wisteria_20251017_1212,32
bpRNA_RFAM_39921,0.34,8252,203,bprna,CapR,200,na,wisteria_20251017_1212,32
bpRNA_RFAM_19429,0.03,5956,82,bprna,CapR,200,na,wisteria_20251017_1212,32
bpRNA_CRW_29028,0.02,6140,79,bprna,CapR,200,na,wisteria_20251017_1212,32
bpRNA_RFAM_1583,0.01,5696,67,bprna,CapR,200,na,wisteria_20251017_1212,32
bpRNA_RFAM_15213,0.0,5496,52,bprna,CapR,200,na,wisteria_20251017_1212,32
bpRNA_CRW_25612,0.02,5740,75,bprna,CapR,200,na,wisteria_20251017_1212,32
bpRNA_RFAM_23979,0.02,6144,77,bprna,CapR,200,na,wisteria_20251017_1212,32
bpRNA_RFAM_43055,10.91,30456,1332,bprna,CapR,200,na,wisteria_20251017_1212,32
bpRNA_RFAM_13662,0.11,7032,135,bprna,CapR,200,na,wisteria_20251017_1212,32
bpRNA_CRW_42689,0.02,6124,76,bprna,CapR,200,na,wisteria_20251017_1212,32
bpRNA_RFAM_13104,0.08,6828,120,bprna,CapR,200,na,wisteria_20251017_1212,32
bpRNA_CRW_32408,0.02,6056,75,bprna,CapR,200,na,wisteria_20251017_1212,32
bpRNA_RFAM_15575,0.11,6784,139,bprna,CapR,200,na,wisteria_20251017_1212,32
bpRNA_CRW_25174,0.02,5872,72,bprna,CapR,200,na,wisteria_20251017_1212,32
bpRNA_RFAM_24970,0.12,6848,137,bprna,CapR,200,na,wisteria_20251017_1212,32
bpRNA_RFAM_11713,0.03,6372,91,bprna,CapR,200,na,wisteria_20251017_1212,32
bpRNA_RFAM_7694,0.04,6340,95,bprna,CapR,200,na,wisteria_20251017_1212,32
bpRNA_CRW_29996,0.02,6076,76,bprna,CapR,200,na,wisteria_20251017_1212,32
bpRNA_RFAM_21808,0.05,6496,103,bprna,CapR,200,na,wisteria_20251017_1212,32
bpRNA_RFAM_28192,0.03,6020,87,bprna,CapR,200,na,wisteria_20251017_1212,32
bpRNA_RFAM_18051,0.0,5472,45,bprna,CapR,200,na,wisteria_20251017_1212,32
bpRNA_RFAM_17362,0.08,7024,122,bprna,CapR,200,na,wisteria_20251017_1212,32
bpRNA_RFAM_38381,0.4,8560,225,bprna,CapR,200,na,wisteria_20251017_1212,32
bpRNA_CRW_28450,0.02,5724,74,bprna,CapR,200,na,wisteria_20251017_1212,32
bpRNA_RFAM_14643,0.03,6072,84,bprna,CapR,200,na,wisteria_20251017_1212,32
bpRNA_RFAM_24780,0.62,9400,266,bprna,CapR,200,na,wisteria_20251017_1212,32
bpRNA_RFAM_35855,0.36,8260,202,bprna,CapR,200,na,wisteria_20251017_1212,32
bpRNA_RFAM_42405,0.06,6476,107,bprna,CapR,200,na,wisteria_20251017_1212,32
bpRNA_RFAM_24958,0.04,6536,98,bprna,CapR,200,na,wisteria_20251017_1212,32
bpRNA_RFAM_16054,0.0,5292,40,bprna,CapR,200,na,wisteria_20251017_1212,32
bpRNA_RFAM_19367,0.04,6348,90,bprna,CapR,200,na,wisteria_20251017_1212,32
bpRNA_RFAM_40212,0.04,6284,91,bprna,CapR,200,na,wisteria_20251017_1212,32
bpRNA_RFAM_9691,0.02,5820,79,bprna,CapR,200,na,wisteria_20251017_1212,32
bpRNA_RFAM_10425,0.15,7376,154,bprna,CapR,200,na,wisteria_20251017_1212,32
bpRNA_RFAM_27289,0.01,5892,71,bprna,CapR,200,na,wisteria_20251017_1212,32
bpRNA_RFAM_18079,0.0,5420,48,bprna,CapR,200,na,wisteria_20251017_1212,32
bpRNA_RFAM_20280,0.03,6152,86,bprna,CapR,200,na,wisteria_20251017_1212,32
bpRNA_RFAM_26829,0.72,9536,287,bprna,CapR,200,na,wisteria_20251017_1212,32
bpRNA_RFAM_37924,0.2,7520,172,bprna,CapR,200,na,wisteria_20251017_1212,32
bpRNA_RFAM_28804,0.22,7556,173,bprna,CapR,200,na,wisteria_20251017_1212,32
bpRNA_RFAM_13892,0.11,6692,134,bprna,CapR,200,na,wisteria_20251017_1212,32
bpRNA_CRW_13388,1.08,11412,380,bprna,CapR,200,na,wisteria_20251017_1212,32
bpRNA_RFAM_14125,0.1,6788,131,bprna,CapR,200,na,wisteria_20251017_1212,32
bpRNA_CRW_53974,0.02,5936,75,bprna,CapR,200,na,wisteria_20251017_1212,32
bpRNA_CRW_32352,0.02,5992,78,bprna,CapR,200,na,wisteria_20251017_1212,32
bpRNA_RFAM_23945,0.02,6048,72,bprna,CapR,200,na,wisteria_20251017_1212,32
bpRNA_RFAM_32690,0.01,5596,60,bprna,CapR,200,na,wisteria_20251017_1212,32
bpRNA_RFAM_43069,10.83,31708,1400,bprna,CapR,200,na,wisteria_20251017_1212,32
bpRNA_CRW_34723,0.02,6028,79,bprna,CapR,200,na,wisteria_20251017_1212,32
bpRNA_RFAM_14131,0.1,6724,131,bprna,CapR,200,na,wisteria_20251017_1212,32
bpRNA_RFAM_17438,0.06,6828,112,bprna,CapR,200,na,wisteria_20251017_1212,32
bpRNA_RFAM_20294,0.04,6196,91,bprna,CapR,200,na,wisteria_20251017_1212,32
bpRNA_SRP_439,0.69,9680,279,bprna,CapR,200,na,wisteria_20251017_1212,32
bpRNA_RFAM_37930,0.19,7528,176,bprna,CapR,200,na,wisteria_20251017_1212,32
bpRNA_RFAM_28810,0.21,7488,174,bprna,CapR,200,na,wisteria_20251017_1212,32
bpRNA_RFAM_19415,0.03,6120,84,bprna,CapR,200,na,wisteria_20251017_1212,32
bpRNA_CRW_29772,0.0,4736,25,bprna,CapR,200,na,wisteria_20251017_1212,32
bpRNA_RFAM_19373,0.04,6468,102,bprna,CapR,200,na,wisteria_20251017_1212,32
bpRNA_CRW_16582,0.07,6760,117,bprna,CapR,200,na,wisteria_20251017_1212,32
bpRNA_RFAM_41118,0.06,6616,109,bprna,CapR,200,na,wisteria_20251017_1212,32
bpRNA_RFAM_34587,0.09,6716,125,bprna,CapR,200,na,wisteria_20251017_1212,32
bpRNA_RFAM_35841,0.41,8528,217,bprna,CapR,200,na,wisteria_20251017_1212,32
bpRNA_RFAM_42411,0.06,6532,108,bprna,CapR,200,na,wisteria_20251017_1212,32
bpRNA_RFAM_12226,0.04,6128,95,bprna,CapR,200,na,wisteria_20251017_1212,32
bpRNA_RFAM_14864,0.01,5448,65,bprna,CapR,200,na,wisteria_20251017_1212,32
bpRNA_CRW_53035,0.02,6128,77,bprna,CapR,200,na,wisteria_20251017_1212,32
bpRNA_RFAM_5054,0.0,5244,47,bprna,CapR,200,na,wisteria_20251017_1212,32
bpRNA_RFAM_35672,0.03,5956,82,bprna,CapR,200,na,wisteria_20251017_1212,32
bpRNA_CRW_42138,0.02,5780,73,bprna,CapR,200,na,wisteria_20251017_1212,32
bpRNA_CRW_55444,0.08,7040,123,bprna,CapR,200,na,wisteria_20251017_1212,32
bpRNA_RFAM_27276,0.01,5596,65,bprna,CapR,200,na,wisteria_20251017_1212,32
bpRNA_RFAM_8570,0.05,6568,101,bprna,CapR,200,na,wisteria_20251017_1212,32
bpRNA_RFAM_28145,0.03,6188,87,bprna,CapR,200,na,wisteria_20251017_1212,32
bpRNA_RFAM_37065,16.2,39384,1802,bprna,CapR,200,na,wisteria_20251017_1212,32
bpRNA_RFAM_18086,0.0,5300,45,bprna,CapR,200,na,wisteria_20251017_1212,32
bpRNA_RFAM_38356,0.4,8388,216,bprna,CapR,200,na,wisteria_20251017_1212,32
bpRNA_CRW_41431,0.02,6008,79,bprna,CapR,200,na,wisteria_20251017_1212,32
bpRNA_RFAM_19398,0.06,6488,111,bprna,CapR,200,na,wisteria_20251017_1212,32
bpRNA_RFAM_21607,0.08,6768,117,bprna,CapR,200,na,wisteria_20251017_1212,32
bpRNA_RFAM_18938,0.04,6252,97,bprna,CapR,200,na,wisteria_20251017_1212,32
bpRNA_RFAM_21161,0.05,6744,110,bprna,CapR,200,na,wisteria_20251017_1212,32
bpRNA_RFAM_37703,0.18,7328,165,bprna,CapR,200,na,wisteria_20251017_1212,32
bpRNA_RFAM_27510,0.06,6352,108,bprna,CapR,200,na,wisteria_20251017_1212,32
bpRNA_RFAM_7125,0.01,5812,63,bprna,CapR,200,na,wisteria_20251017_1212,32
bpRNA_RFAM_41695,0.01,5392,55,bprna,CapR,200,na,wisteria_20251017_1212,32
bpRNA_RFAM_8216,0.05,6444,103,bprna,CapR,200,na,wisteria_20251017_1212,32
bpRNA_RFAM_28623,0.19,7604,167,bprna,CapR,200,na,wisteria_20251017_1212,32
bpRNA_RFAM_16915,0.1,6692,132,bprna,CapR,200,na,wisteria_20251017_1212,32
bpRNA_RFAM_33565,0.0,5252,42,bprna,CapR,200,na,wisteria_20251017_1212,32
bpRNA_RFAM_24019,0.02,6012,79,bprna,CapR,200,na,wisteria_20251017_1212,32
bpRNA_RFAM_23776,0.05,6612,108,bprna,CapR,200,na,wisteria_20251017_1212,32
bpRNA_CRW_43540,0.02,5816,73,bprna,CapR,200,na,wisteria_20251017_1212,32
bpRNA_RFAM_22468,0.06,6552,107,bprna,CapR,200,na,wisteria_20251017_1212,32
bpRNA_RFAM_35114,0.09,6804,122,bprna,CapR,200,na,wisteria_20251017_1212,32
bpRNA_RFAM_43082,37.02,80004,3887,bprna,CapR,200,na,wisteria_20251017_1212,32
bpRNA_CRW_42886,0.02,5748,77,bprna,CapR,200,na,wisteria_20251017_1212,32
bpRNA_CRW_25809,0.02,5940,77,bprna,CapR,200,na,wisteria_20251017_1212,32
bpRNA_RFAM_3357,0.07,6608,112,bprna,CapR,200,na,wisteria_20251017_1212,32
bpRNA_RFAM_23762,0.06,6600,109,bprna,CapR,200,na,wisteria_20251017_1212,32
bpRNA_RFAM_2049,0.08,7012,122,bprna,CapR,200,na,wisteria_20251017_1212,32
bpRNA_RFAM_13879,0.1,6808,124,bprna,CapR,200,na,wisteria_20251017_1212,32
bpRNA_RFAM_43096,28.19,65972,3168,bprna,CapR,200,na,wisteria_20251017_1212,32
bpRNA_RFAM_5726,0.11,6844,134,bprna,CapR,200,na,wisteria_20251017_1212,32
bpRNA_RFAM_1540,0.01,5756,70,bprna,CapR,200,na,wisteria_20251017_1212,32
bpRNA_RFAM_37717,0.2,7704,177,bprna,CapR,200,na,wisteria_20251017_1212,32
bpRNA_CRW_41343,0.02,6076,74,bprna,CapR,200,na,wisteria_20251017_1212,32
bpRNA_RFAM_16901,0.09,6880,131,bprna,CapR,200,na,wisteria_20251017_1212,32
bpRNA_RFAM_28637,0.16,7296,154,bprna,CapR,200,na,wisteria_20251017_1212,32
bpRNA_RFAM_8202,0.04,6296,96,bprna,CapR,200,na,wisteria_20251017_1212,32
bpRNA_CRW_18550,0.07,6744,119,bprna,CapR,200,na,wisteria_20251017_1212,32
bpRNA_RFAM_28151,0.04,6140,88,bprna,CapR,200,na,wisteria_20251017_1212,32
bpRNA_RFAM_8564,0.05,6500,102,bprna,CapR,200,na,wisteria_20251017_1212,32
bpRNA_RFAM_37071,19.06,46104,2152,bprna,CapR,200,na,wisteria_20251017_1212,32
bpRNA_RFAM_38342,0.4,8640,219,bprna,CapR,200,na,wisteria_20251017_1212,32
bpRNA_RFAM_1226,0.02,5740,69,bprna,CapR,200,na,wisteria_20251017_1212,32
bpRNA_RFAM_6549,0.1,7060,133,bprna,CapR,200,na,wisteria_20251017_1212,32
bpRNA_RFAM_5040,0.11,6836,133,bprna,CapR,200,na,wisteria_20251017_1212,32
bpRNA_RFAM_25475,0.0,4916,23,bprna,CapR,200,na,wisteria_20251017_1212,32
bpRNA_RFAM_35666,0.02,5980,79,bprna,CapR,200,na,wisteria_20251017_1212,32
bpRNA_RFAM_23004,0.02,6032,82,bprna,CapR,200,na,wisteria_20251017_1212,32
bpRNA_RFAM_34578,0.07,6712,121,bprna,CapR,200,na,wisteria_20251017_1212,32
bpRNA_tmRNA_266,0.05,6232,102,bprna,CapR,200,na,wisteria_20251017_1212,32
bpRNA_CRW_45643,0.01,5768,65,bprna,CapR,200,na,wisteria_20251017_1212,32
bpRNA_RFAM_28179,0.03,5992,88,bprna,CapR,200,na,wisteria_20251017_1212,32
bpRNA_RFAM_17389,0.02,5956,78,bprna,CapR,200,na,wisteria_20251017_1212,32
bpRNA_RFAM_20525,0.01,5596,64,bprna,CapR,200,na,wisteria_20251017_1212,32
bpRNA_RFAM_37059,18.69,45880,2120,bprna,CapR,200,na,wisteria_20251017_1212,32
bpRNA_RFAM_39074,0.27,7896,191,bprna,CapR,200,na,wisteria_20251017_1212,32
bpRNA_RFAM_16097,0.0,5248,40,bprna,CapR,200,na,wisteria_20251017_1212,32
bpRNA_RFAM_6561,0.06,6440,107,bprna,CapR,200,na,wisteria_20251017_1212,32
bpRNA_RFAM_26154,0.17,7968,178,bprna,CapR,200,na,wisteria_20251017_1212,32
bpRNA_RFAM_14858,0.01,5616,65,bprna,CapR,200,na,wisteria_20251017_1212,32
bpRNA_RFAM_22332,0.05,6296,96,bprna,CapR,200,na,wisteria_20251017_1212,32
bpRNA_RFAM_34550,0.02,6128,77,bprna,CapR,200,na,wisteria_20251017_1212,32
bpRNA_RFAM_14680,0.6,9564,275,bprna,CapR,200,na,wisteria_20251017_1212,32
bpRNA_RFAM_4376,0.05,6472,105,bprna,CapR,200,na,wisteria_20251017_1212,32
bpRNA_RFAM_24743,0.56,8876,248,bprna,CapR,200,na,wisteria_20251017_1212,32
bpRNA_RFAM_13689,0.12,6992,140,bprna,CapR,200,na,wisteria_20251017_1212,32
bpRNA_RFAM_24025,0.03,5872,82,bprna,CapR,200,na,wisteria_20251017_1212,32
bpRNA_CRW_52471,0.02,5768,74,bprna,CapR,200,na,wisteria_20251017_1212,32
bpRNA_RFAM_33559,0.0,5304,43,bprna,CapR,200,na,wisteria_20251017_1212,32
bpRNA_RFAM_13851,0.12,6728,136,bprna,CapR,200,na,wisteria_20251017_1212,32
bpRNA_RFAM_35128,0.05,6128,95,bprna,CapR,200,na,wisteria_20251017_1212,32
bpRNA_RFAM_2061,0.07,6568,110,bprna,CapR,200,na,wisteria_20251017_1212,32
bpRNA_RFAM_22454,0.05,6348,98,bprna,CapR,200,na,wisteria_20251017_1212,32
bpRNA_RFAM_23992,0.02,6048,79,bprna,CapR,200,na,wisteria_20251017_1212,32
bpRNA_RFAM_9134,0.29,7860,191,bprna,CapR,200,na,wisteria_20251017_1212,32
bpRNA_CRW_19100,0.08,6824,121,bprna,CapR,200,na,wisteria_20251017_1212,32
bpRNA_RFAM_6207,0.03,6324,86,bprna,CapR,200,na,wisteria_20251017_1212,32
bpRNA_RFAM_18904,0.03,5996,80,bprna,CapR,200,na,wisteria_20251017_1212,32
bpRNA_CRW_20959,0.02,5884,75,bprna,CapR,200,na,wisteria_20251017_1212,32
bpRNA_RFAM_1568,0.02,5720,74,bprna,CapR,200,na,wisteria_20251017_1212,32
bpRNA_RFAM_10380,0.03,5952,86,bprna,CapR,200,na,wisteria_20251017_1212,32
bpRNA_RFAM_9120,0.25,7944,184,bprna,CapR,200,na,wisteria_20251017_1212,32
bpRNA_RFAM_26626,0.24,7704,181,bprna,CapR,200,na,wisteria_20251017_1212,32
bpRNA_RFAM_18910,0.11,6840,136,bprna,CapR,200,na,wisteria_20251017_1212,32
bpRNA_RFAM_6213,0.03,6144,88,bprna,CapR,200,na,wisteria_20251017_1212,32
bpRNA_RFAM_39706,0.14,7188,148,bprna,CapR,200,na,wisteria_20251017_1212,32
bpRNA_RFAM_21149,0.05,6404,105,bprna,CapR,200,na,wisteria_20251017_1212,32
bpRNA_RFAM_36435,0.08,6584,120,bprna,CapR,200,na,wisteria_20251017_1212,32
bpRNA_RFAM_20257,0.04,6316,94,bprna,CapR,200,na,wisteria_20251017_1212,32
bpRNA_RFAM_38418,0.45,8740,234,bprna,CapR,200,na,wisteria_20251017_1212,32
bpRNA_RFAM_10394,0.92,10736,347,bprna,CapR,200,na,wisteria_20251017_1212,32
bpRNA_RFAM_24031,0.03,5988,82,bprna,CapR,200,na,wisteria_20251017_1212,32
bpRNA_CRW_45119,0.02,5760,76,bprna,CapR,200,na,wisteria_20251017_1212,32
bpRNA_RFAM_34222,0.01,5892,71,bprna,CapR,200,na,wisteria_20251017_1212,32
bpRNA_CRW_54014,0.02,5912,73,bprna,CapR,200,na,wisteria_20251017_1212,32
bpRNA_RFAM_22440,0.05,6312,97,bprna,CapR,200,na,wisteria_20251017_1212,32
bpRNA_CRW_32391,0.02,5680,72,bprna,CapR,200,na,wisteria_20251017_1212,32
bpRNA_RFAM_2075,0.05,6244,101,bprna,CapR,200,na,wisteria_20251017_1212,32
bpRNA_CRW_35398,0.01,5572,59,bprna,CapR,200,na,wisteria_20251017_1212,32
bpRNA_RFAM_34544,0.04,6320,94,bprna,CapR,200,na,wisteria_20251017_1212,32
bpRNA_CRW_13439,2.05,16168,609,bprna,CapR,200,na,wisteria_20251017_1212,32
bpRNA_RFAM_14694,0.02,6052,79,bprna,CapR,200,na,wisteria_20251017_1212,32
bpRNA_RFAM_23038,0.05,6584,102,bprna,CapR,200,na,wisteria_20251017_1212,32
bpRNA_RFAM_4362,0.35,8292,210,bprna,CapR,200,na,wisteria_20251017_1212,32
bpRNA_RFAM_8558,0.05,6496,103,bprna,CapR,200,na,wisteria_20251017_1212,32
bpRNA_RFAM_11934,0.25,7740,184,bprna,CapR,200,na,wisteria_20251017_1212,32
bpRNA_RFAM_16083,0.0,5328,43,bprna,CapR,200,na,wisteria_20251017_1212,32
bpRNA_CRW_17887,0.0,5304,45,bprna,CapR,200,na,wisteria_20251017_1212,32
bpRNA_CRW_16541,0.09,7076,133,bprna,CapR,200,na,wisteria_20251017_1212,32
bpRNA_RFAM_9646,0.02,5840,72,bprna,CapR,200,na,wisteria_20251017_1212,32
bpRNA_RFAM_26140,0.22,7992,187,bprna,CapR,200,na,wisteria_20251017_1212,32
bpRNA_RFAM_6575,0.05,6684,107,bprna,CapR,200,na,wisteria_20251017_1212,32
bpRNA_RFAM_27909,0.01,5772,67,bprna,CapR,200,na,wisteria_20251017_1212,32
bpRNA_RFAM_38829,0.01,5448,65,bprna,CapR,200,na,wisteria_20251017_1212,32
bpRNA_RFAM_11263,0.09,6660,132,bprna,CapR,200,na,wisteria_20251017_1212,32
bpRNA_RFAM_41454,0.39,8236,216,bprna,CapR,200,na,wisteria_20251017_1212,32
bpRNA_RFAM_17612,0.02,6196,82,bprna,CapR,200,na,wisteria_20251017_1212,32
bpRNA_SRP_613,0.03,6196,91,bprna,CapR,200,na,wisteria_20251017_1212,32
bpRNA_RFAM_18521,0.43,8484,224,bprna,CapR,200,na,wisteria_20251017_1212,32
bpRNA_CRW_33266,0.02,5784,75,bprna,CapR,200,na,wisteria_20251017_1212,32
bpRNA_RFAM_3182,0.13,7036,145,bprna,CapR,200,na,wisteria_20251017_1212,32
bpRNA_RFAM_13474,0.08,7124,127,bprna,CapR,200,na,wisteria_20251017_1212,32
bpRNA_CRW_25404,0.02,5988,76,bprna,CapR,200,na,wisteria_20251017_1212,32
bpRNA_RFAM_15763,0.09,6884,123,bprna,CapR,200,na,wisteria_20251017_1212,32
bpRNA_RFAM_197,0.07,6608,117,bprna,CapR,200,na,wisteria_20251017_1212,32
bpRNA_RFAM_5295,0.01,5608,65,bprna,CapR,200,na,wisteria_20251017_1212,32
bpRNA_RFAM_13312,0.08,7076,127,bprna,CapR,200,na,wisteria_20251017_1212,32
bpRNA_RNP_394,1.13,11148,370,bprna,CapR,200,na,wisteria_20251017_1212,32
bpRNA_RFAM_25878,0.55,8980,252,bprna,CapR,200,na,wisteria_20251017_1212,32
bpRNA_RFAM_17174,0.11,6728,136,bprna,CapR,200,na,wisteria_20251017_1212,32
bpRNA_RFAM_6944,0.01,5728,67,bprna,CapR,200,na,wisteria_20251017_1212,32
bpRNA_RFAM_18247,0.15,7112,153,bprna,CapR,200,na,wisteria_20251017_1212,32
bpRNA_RFAM_41332,0.45,8616,228,bprna,CapR,200,na,wisteria_20251017_1212,32
bpRNA_RFAM_20900,0.04,6344,94,bprna,CapR,200,na,wisteria_20251017_1212,32
bpRNA_RFAM_8969,0.33,8244,203,bprna,CapR,200,na,wisteria_20251017_1212,32
bpRNA_RFAM_39289,0.23,8168,192,bprna,CapR,200,na,wisteria_20251017_1212,32
bpRNA_RFAM_19159,0.03,6364,88,bprna,CapR,200,na,wisteria_20251017_1212,32
bpRNA_RFAM_31819,0.04,6196,91,bprna,CapR,200,na,wisteria_20251017_1212,32
bpRNA_RFAM_17160,0.1,6756,133,bprna,CapR,200,na,wisteria_20251017_1212,32
bpRNA_RFAM_6950,0.01,5648,66,bprna,CapR,200,na,wisteria_20251017_1212,32
bpRNA_RFAM_28390,0.04,6164,87,bprna,CapR,200,na,wisteria_20251017_1212,32
bpRNA_RFAM_7496,0.02,5836,74,bprna,CapR,200,na,wisteria_20251017_1212,32
bpRNA_RFAM_20914,0.04,6180,87,bprna,CapR,200,na,wisteria_20251017_1212,32
bpRNA_RFAM_11511,0.01,6000,72,bprna,CapR,200,na,wisteria_20251017_1212,32
bpRNA_RFAM_5281,0.01,6012,71,bprna,CapR,200,na,wisteria_20251017_1212,32
bpRNA_RFAM_12018,0.02,5740,75,bprna,CapR,200,na,wisteria_20251017_1212,32
bpRNA_RFAM_34961,0.0,5492,52,bprna,CapR,200,na,wisteria_20251017_1212,32
bpRNA_RFAM_13306,0.1,6680,133,bprna,CapR,200,na,wisteria_20251017_1212,32
bpRNA_RFAM_14469,0.15,7204,151,bprna,CapR,200,na,wisteria_20251017_1212,32
bpRNA_RFAM_3196,0.11,6808,134,bprna,CapR,200,na,wisteria_20251017_1212,32
bpRNA_RFAM_42149,0.08,6616,120,bprna,CapR,200,na,wisteria_20251017_1212,32
bpRNA_RFAM_43257,0.37,8284,213,bprna,CapR,200,na,wisteria_20251017_1212,32
bpRNA_RFAM_4821,0.01,5728,67,bprna,CapR,200,na,wisteria_20251017_1212,32
bpRNA_RFAM_33968,0.3,7748,193,bprna,CapR,200,na,wisteria_20251017_1212,32
bpRNA_CRW_21676,0.02,5880,78,bprna,CapR,200,na,wisteria_20251017_1212,32
bpRNA_RFAM_11277,0.1,6944,129,bprna,CapR,200,na,wisteria_20251017_1212,32
bpRNA_RFAM_1959,0.02,5912,73,bprna,CapR,200,na,wisteria_20251017_1212,32
bpRNA_RFAM_41440,0.27,7860,190,bprna,CapR,200,na,wisteria_20251017_1212,32
bpRNA_RFAM_36810,0.07,6604,121,bprna,CapR,200,na,wisteria_20251017_1212,32
bpRNA_SRP_607,0.6,9332,264,bprna,CapR,200,na,wisteria_20251017_1212,32
bpRNA_RFAM_40986,0.07,6736,122,bprna,CapR,200,na,wisteria_20251017_1212,32
bpRNA_RFAM_29930,0.04,6340,94,bprna,CapR,200,na,wisteria_20251017_1212,32
bpRNA_RFAM_17606,0.03,6176,87,bprna,CapR,200,na,wisteria_20251017_1212,32
bpRNA_RFAM_14327,0.31,7916,198,bprna,CapR,200,na,wisteria_20251017_1212,32
bpRNA_RFAM_33798,0.03,5940,81,bprna,CapR,200,na,wisteria_20251017_1212,32
bpRNA_RFAM_42161,0.08,6616,116,bprna,CapR,200,na,wisteria_20251017_1212,32
bpRNA_RFAM_13448,0.11,6852,134,bprna,CapR,200,na,wisteria_20251017_1212,32
bpRNA_RFAM_32486,0.01,5820,66,bprna,CapR,200,na,wisteria_20251017_1212,32
bpRNA_CRW_32144,0.02,6048,79,bprna,CapR,200,na,wisteria_20251017_1212,32
bpRNA_RFAM_22695,0.03,6092,87,bprna,CapR,200,na,wisteria_20251017_1212,32
bpRNA_RFAM_4809,0.01,5560,63,bprna,CapR,200,na,wisteria_20251017_1212,32
bpRNA_CRW_29202,0.01,5508,64,bprna,CapR,200,na,wisteria_20251017_1212,32
bpRNA_RFAM_16530,0.12,6796,138,bprna,CapR,200,na,wisteria_20251017_1212,32
bpRNA_CRW_39011,0.02,5956,78,bprna,CapR,200,na,wisteria_20251017_1212,32
bpRNA_RFAM_29918,0.02,5880,72,bprna,CapR,200,na,wisteria_20251017_1212,32
bpRNA_RFAM_20082,0.03,6160,80,bprna,CapR,200,na,wisteria_20251017_1212,32
bpRNA_RFAM_6978,0.03,6144,88,bprna,CapR,200,na,wisteria_20251017_1212,32
bpRNA_RFAM_37298,0.05,6552,106,bprna,CapR,200,na,wisteria_20251017_1212,32
bpRNA_RFAM_31831,0.01,5460,62,bprna,CapR,200,na,wisteria_20251017_1212,32
bpRNA_RFAM_10627,0.2,7400,168,bprna,CapR,200,na,wisteria_20251017_1212,32
bpRNA_RFAM_11539,0.02,5956,78,bprna,CapR,200,na,wisteria_20251017_1212,32
bpRNA_RFAM_26395,0.16,7184,148,bprna,CapR,200,na,wisteria_20251017_1212,32
bpRNA_RFAM_9493,12.47,34172,1523,bprna,CapR,200,na,wisteria_20251017_1212,32
bpRNA_RFAM_40010,0.06,6460,106,bprna,CapR,200,na,wisteria_20251017_1212,32
bpRNA_RFAM_19165,0.03,6192,88,bprna,CapR,200,na,wisteria_20251017_1212,32
bpRNA_CRW_18961,0.0,5340,54,bprna,CapR,200,na,wisteria_20251017_1212,32
bpRNA_RFAM_8955,0.02,5972,81,bprna,CapR,200,na,wisteria_20251017_1212,32
bpRNA_RFAM_3800,0.1,7140,128,bprna,CapR,200,na,wisteria_20251017_1212,32
bpRNA_RFAM_34949,0.0,5452,52,bprna,CapR,200,na,wisteria_20251017_1212,32
bpRNA_RFAM_12030,0.03,6144,84,bprna,CapR,200,na,wisteria_20251017_1212,32
bpRNA_RFAM_42607,0.73,9728,294,bprna,CapR,200,na,wisteria_20251017_1212,32
bpRNA_RFAM_24582,0.22,7724,176,bprna,CapR,200,na,wisteria_20251017_1212,32
bpRNA_RFAM_34791,0.02,6104,75,bprna,CapR,200,na,wisteria_20251017_1212,32
bpRNA_RFAM_3814,0.38,8160,210,bprna,CapR,200,na,wisteria_20251017_1212,32
bpRNA_RFAM_42613,0.78,9564,285,bprna,CapR,200,na,wisteria_20251017_1212,32
bpRNA_RFAM_15993,0.02,5800,78,bprna,CapR,200,na,wisteria_20251017_1212,32
bpRNA_RFAM_24596,0.24,7744,178,bprna,CapR,200,na,wisteria_20251017_1212,32
bpRNA_RFAM_25850,0.03,6360,88,bprna,CapR,200,na,wisteria_20251017_1212,32
